n,k,k_type,heuristic_time,heuristic_result
22,58,random,0.000706196,TRUE
22,0,0,0.000712872,FALSE
22,123,k,0.00090003,TRUE
22,61,k/2,0.000839233,TRUE
22,4,random,0.000867128,FALSE
22,0,0,0.000769854,FALSE
22,116,k,0.000916958,TRUE
22,58,k/2,0.000571966,TRUE
22,14,random,0.001169205,FALSE
22,0,0,0.000588179,FALSE
22,127,k,0.00078392,TRUE
22,63,k/2,0.001092672,TRUE
22,60,random,0.000920057,TRUE
22,0,0,0.000907898,FALSE
22,110,k,0.001100063,TRUE
22,55,k/2,0.001023293,TRUE
22,14,random,0.001327753,FALSE
22,0,0,0.000882864,FALSE
22,121,k,0.001083136,TRUE
22,60,k/2,0.000869989,TRUE
22,16,random,0.000708103,FALSE
22,0,0,0.000911236,FALSE
22,120,k,0.000767946,TRUE
22,60,k/2,0.000989914,TRUE
22,108,random,0.000824928,TRUE
22,0,0,0.000750303,FALSE
22,112,k,0.001010895,TRUE
22,56,k/2,0.000775814,TRUE
22,86,random,0.000805855,TRUE
22,0,0,0.000818253,FALSE
22,115,k,0.001260996,TRUE
22,57,k/2,0.001009226,TRUE
22,6,random,0.000907898,FALSE
22,0,0,0.000710011,FALSE
22,117,k,0.000617027,TRUE
22,58,k/2,0.000845909,TRUE
22,104,random,0.000870705,TRUE
22,0,0,0.000872135,FALSE
22,126,k,0.001041889,TRUE
22,63,k/2,0.000683784,TRUE
22,72,random,0.000777006,TRUE
22,0,0,0.001002073,FALSE
22,115,k,0.000926018,TRUE
22,57,k/2,0.000904083,TRUE
22,114,random,0.000892162,TRUE
22,0,0,0.000571966,FALSE
22,117,k,0.000930071,TRUE
22,58,k/2,0.000593901,TRUE
22,10,random,0.000996828,FALSE
22,0,0,0.000860214,FALSE
22,122,k,0.000922918,TRUE
22,61,k/2,0.001144648,TRUE
22,29,random,0.00073719,FALSE
22,0,0,0.00090909,FALSE
22,116,k,0.000917912,TRUE
22,58,k/2,0.001263142,TRUE
22,91,random,0.001984119,TRUE
22,0,0,0.000732899,FALSE
22,122,k,0.000921726,TRUE
22,61,k/2,0.001201868,TRUE
22,14,random,0.000865936,FALSE
22,0,0,0.000756025,FALSE
22,124,k,0.000947952,TRUE
22,62,k/2,0.001157999,TRUE
22,48,random,0.000833988,FALSE
22,0,0,0.00087285,FALSE
22,125,k,0.000977993,TRUE
22,62,k/2,0.001519918,TRUE
22,11,random,0.000694036,FALSE
22,0,0,0.000757933,FALSE
22,111,k,0.001106024,TRUE
22,55,k/2,0.001441956,TRUE
22,52,random,0.001058102,TRUE
22,0,0,0.00088501,FALSE
22,98,k,0.000786066,TRUE
22,49,k/2,0.00090909,TRUE
22,96,random,0.001541138,TRUE
22,0,0,0.000730038,FALSE
22,130,k,0.000905037,TRUE
22,65,k/2,0.001735926,TRUE
22,33,random,0.000882149,FALSE
22,0,0,0.000853062,FALSE
22,116,k,0.000733137,TRUE
22,58,k/2,0.001044989,TRUE
22,80,random,0.001308918,TRUE
22,0,0,0.00085187,FALSE
22,121,k,0.000736952,TRUE
22,60,k/2,0.001256227,TRUE
22,25,random,0.001047134,FALSE
22,0,0,0.000892162,FALSE
22,108,k,0.001062155,TRUE
22,54,k/2,0.000797987,TRUE
22,18,random,0.000890017,FALSE
22,0,0,0.001045942,FALSE
22,116,k,0.000918865,TRUE
22,58,k/2,0.001934767,TRUE
22,43,random,0.000628948,FALSE
22,0,0,0.00085187,FALSE
22,123,k,0.000929117,TRUE
22,61,k/2,0.001251221,TRUE
22,39,random,0.001020908,FALSE
22,0,0,0.00097084,FALSE
22,112,k,0.000909805,TRUE
22,56,k/2,0.000812769,TRUE
22,24,random,0.001179218,FALSE
22,0,0,0.001009941,FALSE
22,113,k,0.001060963,TRUE
22,56,k/2,0.000754118,TRUE
22,40,random,0.000586748,FALSE
22,0,0,0.000786066,FALSE
22,101,k,0.001230717,TRUE
22,50,k/2,0.001342297,TRUE
22,26,random,0.000862122,FALSE
22,0,0,0.000869989,FALSE
22,115,k,0.00122714,TRUE
22,57,k/2,0.001693249,TRUE
22,84,random,0.001243114,TRUE
22,0,0,0.00149703,FALSE
22,112,k,0.001795292,TRUE
22,56,k/2,0.002008915,TRUE
22,108,random,0.001271963,TRUE
22,0,0,0.001187086,FALSE
22,114,k,0.00074029,TRUE
22,57,k/2,0.001424074,TRUE
22,112,random,0.002053976,TRUE
22,0,0,0.000715971,FALSE
22,113,k,0.000841856,TRUE
22,56,k/2,0.001251221,TRUE
22,53,random,0.002359152,TRUE
22,0,0,0.000780106,FALSE
22,118,k,0.001046896,TRUE
22,59,k/2,0.001013041,TRUE
22,91,random,0.001374006,TRUE
22,0,0,0.000577211,FALSE
22,112,k,0.000931025,TRUE
22,56,k/2,0.001559973,TRUE
22,67,random,0.001306772,TRUE
22,0,0,0.00088501,FALSE
22,113,k,0.000892162,TRUE
22,56,k/2,0.001238823,TRUE
22,66,random,0.00093627,TRUE
22,0,0,0.000912905,FALSE
22,124,k,0.000906944,TRUE
22,62,k/2,0.00227499,TRUE
22,70,random,0.000989199,TRUE
22,0,0,0.001004219,FALSE
22,121,k,0.001067162,TRUE
22,60,k/2,0.000957966,TRUE
22,66,random,0.001621962,TRUE
22,0,0,0.000734091,FALSE
22,125,k,0.000951767,TRUE
22,62,k/2,0.001498938,TRUE
22,63,random,0.001587868,TRUE
22,0,0,0.000999928,FALSE
22,128,k,0.000461102,TRUE
22,64,k/2,0.001741171,TRUE
22,122,random,0.0009408,TRUE
22,0,0,0.001151085,FALSE
22,128,k,0.00090766,TRUE
22,64,k/2,0.001578093,TRUE
22,46,random,0.000720024,FALSE
22,0,0,0.000712872,FALSE
22,122,k,0.000752211,TRUE
22,61,k/2,0.001055956,TRUE
22,90,random,0.000944138,TRUE
22,0,0,0.000784159,FALSE
22,121,k,0.000597954,TRUE
22,60,k/2,0.000744343,TRUE
22,81,random,0.001151085,TRUE
22,0,0,0.000873327,FALSE
22,108,k,0.001061916,TRUE
22,54,k/2,0.00151968,TRUE
22,60,random,0.000735044,TRUE
22,0,0,0.000883818,FALSE
22,108,k,0.000899792,TRUE
22,54,k/2,0.001127958,TRUE
22,29,random,0.001000166,FALSE
22,0,0,0.000729084,FALSE
22,118,k,0.001032829,TRUE
22,59,k/2,0.001125813,TRUE
22,39,random,0.000864744,FALSE
22,0,0,0.000721931,FALSE
22,121,k,0.000870705,TRUE
22,60,k/2,0.001279116,TRUE
22,79,random,0.001230001,TRUE
22,0,0,0.000777006,FALSE
22,117,k,0.001020193,TRUE
22,58,k/2,0.001701117,TRUE
22,0,random,0.000869751,FALSE
22,0,0,0.001157284,FALSE
22,120,k,0.001164913,TRUE
22,60,k/2,0.001315832,TRUE
22,31,random,0.000877142,FALSE
22,0,0,0.001023054,FALSE
22,115,k,0.001051188,TRUE
22,57,k/2,0.000824928,TRUE
22,62,random,0.001057863,TRUE
22,0,0,0.000929117,FALSE
22,126,k,0.000750065,TRUE
22,63,k/2,0.001395941,TRUE
22,64,random,0.001222849,TRUE
22,0,0,0.000883341,FALSE
22,117,k,0.001043081,TRUE
22,58,k/2,0.001564264,TRUE
22,53,random,0.001302004,TRUE
22,0,0,0.000815868,FALSE
22,127,k,0.001128912,TRUE
22,63,k/2,0.001133919,TRUE
22,97,random,0.001065969,TRUE
22,0,0,0.000583887,FALSE
22,105,k,0.000785112,TRUE
22,52,k/2,0.000772715,TRUE
22,57,random,0.001537085,TRUE
22,0,0,0.001050949,FALSE
22,119,k,0.001211166,TRUE
22,59,k/2,0.001412868,TRUE
22,104,random,0.001101971,TRUE
22,0,0,0.001045942,FALSE
22,122,k,0.00077486,TRUE
22,61,k/2,0.001579046,TRUE
22,55,random,0.001011133,TRUE
22,0,0,0.000879765,FALSE
22,110,k,0.000905991,TRUE
22,55,k/2,0.000970125,TRUE
22,95,random,0.001271009,TRUE
22,0,0,0.001030922,FALSE
22,118,k,0.001336098,TRUE
22,59,k/2,0.001274824,TRUE
22,103,random,0.001069784,TRUE
22,0,0,0.000712872,FALSE
22,125,k,0.001017094,TRUE
22,62,k/2,0.001053095,TRUE
22,56,random,0.000853062,TRUE
22,0,0,0.001052141,FALSE
22,110,k,0.000893116,TRUE
22,55,k/2,0.000790119,TRUE
22,74,random,0.001283169,TRUE
22,0,0,0.000735998,FALSE
22,116,k,0.000752926,TRUE
22,58,k/2,0.000908852,TRUE
22,81,random,0.00130415,TRUE
22,0,0,0.001487017,FALSE
22,131,k,0.000984907,TRUE
22,65,k/2,0.001616716,TRUE
22,106,random,0.001358271,TRUE
22,0,0,0.000590801,FALSE
22,108,k,0.001097918,TRUE
22,54,k/2,0.001832962,TRUE
22,61,random,0.001080275,TRUE
22,0,0,0.000593901,FALSE
22,107,k,0.000943184,TRUE
22,53,k/2,0.001940012,TRUE
22,52,random,0.001337767,TRUE
22,0,0,0.00083375,FALSE
22,107,k,0.000620127,TRUE
22,53,k/2,0.001313925,TRUE
22,7,random,0.000582933,FALSE
22,0,0,0.000902176,FALSE
22,104,k,0.000730038,TRUE
22,52,k/2,0.000605345,TRUE
22,91,random,0.000751972,TRUE
22,0,0,0.00129509,FALSE
22,122,k,0.001602888,TRUE
22,61,k/2,0.001606941,TRUE
22,37,random,0.000925303,FALSE
22,0,0,0.000857115,FALSE
22,107,k,0.000771999,TRUE
22,53,k/2,0.000785112,TRUE
22,28,random,0.001029253,FALSE
22,0,0,0.001047134,FALSE
22,109,k,0.000635147,TRUE
22,54,k/2,0.000954151,TRUE
22,81,random,0.001168013,TRUE
22,0,0,0.001204967,FALSE
22,124,k,0.001083851,TRUE
22,62,k/2,0.00066781,TRUE
22,56,random,0.001304865,TRUE
22,0,0,0.000867844,FALSE
22,128,k,0.00093174,TRUE
22,64,k/2,0.000961065,TRUE
22,103,random,0.00104332,TRUE
22,0,0,0.000906944,FALSE
22,116,k,0.000926018,TRUE
22,58,k/2,0.001951933,TRUE
22,86,random,0.001562834,TRUE
22,0,0,0.000877857,FALSE
22,108,k,0.000879765,TRUE
22,54,k/2,0.001810074,TRUE
22,43,random,0.000755072,TRUE
22,0,0,0.001034975,FALSE
22,119,k,0.00074482,TRUE
22,59,k/2,0.001681089,TRUE
22,30,random,0.00113821,FALSE
22,0,0,0.000750065,FALSE
22,117,k,0.000954866,TRUE
22,58,k/2,0.001538038,TRUE
22,76,random,0.00104022,TRUE
22,0,0,0.000735998,FALSE
22,107,k,0.001161098,TRUE
22,53,k/2,0.000966072,TRUE
22,86,random,0.001570225,TRUE
22,0,0,0.000584126,FALSE
22,113,k,0.000815153,TRUE
22,56,k/2,0.001127958,TRUE
22,3,random,0.00085187,FALSE
22,0,0,0.000734329,FALSE
22,115,k,0.001003027,TRUE
22,57,k/2,0.001102209,TRUE
22,94,random,0.001594782,TRUE
22,0,0,0.000920057,FALSE
22,99,k,0.000742197,TRUE
22,49,k/2,0.000880957,TRUE
22,10,random,0.001018047,FALSE
22,0,0,0.0008111,FALSE
22,105,k,0.001058102,TRUE
22,52,k/2,0.001050949,TRUE
22,18,random,0.000652075,FALSE
22,0,0,0.000880003,FALSE
22,110,k,0.000612259,TRUE
22,55,k/2,0.000906944,TRUE
22,97,random,0.000690937,TRUE
22,0,0,0.000879765,FALSE
22,124,k,0.001049042,TRUE
22,62,k/2,0.001626015,TRUE
22,6,random,0.000720024,FALSE
22,0,0,0.000716925,FALSE
22,120,k,0.000906706,TRUE
22,60,k/2,0.000902176,TRUE
22,50,random,0.001014948,TRUE
22,0,0,0.000919104,FALSE
22,103,k,0.000904799,TRUE
22,51,k/2,0.002028942,TRUE
22,86,random,0.001085043,TRUE
22,0,0,0.00074482,FALSE
22,99,k,0.001209021,TRUE
22,49,k/2,0.001503944,TRUE
22,17,random,0.000742912,FALSE
22,0,0,0.000633717,FALSE
22,103,k,0.001002073,TRUE
22,51,k/2,0.001106024,TRUE
22,74,random,0.000893831,TRUE
22,0,0,0.001155138,FALSE
22,127,k,0.00076437,TRUE
22,63,k/2,0.000975132,TRUE
22,15,random,0.00120306,FALSE
22,0,0,0.000753164,FALSE
22,110,k,0.000853777,TRUE
22,55,k/2,0.00103879,TRUE
22,95,random,0.00117135,TRUE
22,0,0,0.001333952,FALSE
22,117,k,0.000884056,TRUE
22,58,k/2,0.001672983,TRUE
22,103,random,0.001266956,TRUE
22,0,0,0.00116086,FALSE
22,115,k,0.0007658,TRUE
22,57,k/2,0.000935316,TRUE
22,59,random,0.001253843,TRUE
22,0,0,0.00088501,FALSE
22,114,k,0.001064777,TRUE
22,57,k/2,0.001163721,TRUE
22,76,random,0.001076937,TRUE
22,0,0,0.000994921,FALSE
22,124,k,0.001172781,TRUE
22,62,k/2,0.001410723,TRUE
22,87,random,0.001070976,TRUE
